comment,raw_score,length,normalized_score,class
"Magical creatures and wapons... cool<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😁"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f601.png"">",1.0,5,0.2,positive
Why they changed it. It was way better of what it got right now,1.0,14,0.07142857142857142,positive
dude this is awesome i can't wait to give the funny penguins guns,1.0,12,0.08333333333333333,positive
"Can’t wait for these additions <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u2764.png"">",1.0,6,0.16666666666666666,positive
Bro holy shit this looks fun.,1.0,6,0.16666666666666666,positive
the game changed so much now its literaly one of my favorite games,1.0,13,0.07692307692307693,positive
Holly Molly it looks so much different,0,7,0.0,neutral
what,0,1,0.0,neutral
Yeahh! This is the true Pokemon game we been waiting for!,0,11,0.0,neutral
"In a world, where GTA, Pokemon and Minecraft, i guess idk, come together to create...Palworld. This looks awesome btw i'm really interested to see this game lol.",1.0,26,0.038461538461538464,positive
Why does the game in this trailer look better than what we got?,1.0,13,0.07692307692307693,positive
did that pacharisu just use a gun,0,7,0.0,neutral
And now we re all hooked,0,6,0.0,neutral
Time to defeat the badguys with the power of friendship!. . . and this gun i found!,0,16,0.0,neutral
Remember when we all thought this game was gonna be shit and then it turned out to be incredible,0.0,19,0.0,neutral
A year later it’s almost year god damn his game look fire and I hope it’s unique and challenging . And actually had a in depth combat system to make the pets more than what’s shown in the trailer .,0.0,39,0.0,neutral
looking back at this is so funny. You delivered exactly what you promised and thats more than quite some AAA Game Company.,1.0,22,0.045454545454545456,positive
Damn this Pokémon sword &amp; shield dlc going hard,-1.0,9,-0.1111111111111111,negative
"Is it just me or most of thing have been shown in this trailer are not in the game <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😅"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f605.png"">",0,19,0.0,neutral
This is the best flaunting of dark humor I have seen in awhile. Lol. Also I’m playing it.,1.0,17,0.058823529411764705,positive
What a BRUTAL WORLD IS THIS !??,0,7,0.0,neutral
That bass though,0,3,0.0,neutral
"Thank god they moved it to unreal engine before release. Imagine if they released it like this, it would have never blown up like it did. lol",1.0,27,0.037037037037037035,positive
As soon as I saw the guns I was like.....guys are gonna love this,1.0,12,0.08333333333333333,positive
IT FINALLY CAME OUT AND IT'S EVERYTHING I'VE HOPED FOR,1.0,10,0.1,positive
I love how casually it glossed over Not-Pokemon slave labor XD,1.0,10,0.1,positive
Pokemon with guns? I don't think this game will ever catch on. I bet it'll get like 10 players at most,0,19,0.0,neutral
This is actually fucking awesome,1.0,5,0.2,positive
the game changed so much!,0,5,0.0,neutral
"Say it with me: surprise surprise, SURPRISE SURPRISE <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f602.png"">",0,9,0.0,neutral
"... what a <span class="""" dir=""auto"" style=""font-weight: 500;"">weird",0,4,0.0,neutral
holi shih this is 4 yearold already!.?,0,6,0.0,neutral
So glad this didn’t end up as a fake game that never comes out,0.0,14,0.0,neutral
Can't wait for Palworld nuzlockes,-1.0,5,-0.2,negative
If only half these things were in the final game,0,10,0.0,neutral
Pokemon ACTUAL enslavement edition. This whole trailer was a roller coaster lmaooo,0,12,0.0,neutral
"First half: <span class="""" dir=""auto"" style=""font-weight: 500;"">shows the beautiful world of pokemon",0,8,0.0,neutral
"Looking back on this trailer, theres a lot. like a LOT different now thats its released.",0,16,0.0,neutral
This game sure had a glow up,1.0,7,0.14285714285714285,positive
I love it.,1.0,2,0.5,positive
Everything is way better now including graphics,1.0,7,0.14285714285714285,positive
Me: wow that's beautifulMe 2 seconds later: DOES THAT SQUIRREL HAVE A GUN!?!?,0,13,0.0,neutral
Here before it blows up 2024 best game of the year,1.0,11,0.09090909090909091,positive
this looks like such a fun game,1.0,7,0.14285714285714285,positive
You guys still here ? The game already launch and watching all 2 years back comments is just funny !,1.0,20,0.05,positive
"Tem tantos pals bonitos, pals grandes, pals fortes....",0,8,0.0,neutral
"""Everyone is getting tired of the same old Pokemon formula... We need something fresh, something new! So we decided to turn to the internet for our next idea..."" Every 8 year old ever...""I ThInK yOu ShOuLd cOmBiNe FoRtNiTe WiTh PoKeMoN!"" ""You heard the 8 yr olds... Get to work...""",1.0,48,0.020833333333333332,positive
I wonder if any of the locations not in the game that show up here will be in it in the future.,0,20,0.0,neutral
And Now It’s Growing Much Bigger In Every Update Now &gt;;),0,11,0.0,neutral
ive never been more excited for a pokemon game,0,9,0.0,neutral
"And here we are, somehow it worked out",0,8,0.0,neutral
Woah! So Pokémon Gun really exits!!!!,0,6,0.0,neutral
"Well, this went from “Pokémon with guns!” To “damn, this really is just every game with guns combined.”",0,18,0.0,neutral
And the game went on to hit unreasonably hard what an absolute banger,0,13,0.0,neutral
"After the way the world has been this year, I am totally up for a Pokémon cruelty simulator.",0,17,0.0,neutral
Where are these features?,0,4,0.0,neutral
Now THIS is a Pokemon game that I would play!,0,9,0.0,neutral
The better version of palworld,1.0,5,0.2,positive
"Damn, pal combat seems way better in this trailer. Looks like pals could actually do m1 attacks here",0.0,18,0.0,neutral
I love hpw popular this game is without millions of views for the trailer,1.0,13,0.07692307692307693,positive
this entire thing feels like some crazy-ass fever dream,1.0,9,0.1111111111111111,positive
So it's Pokemon..with guns. I'm interested!,0,6,0.0,neutral
that armor would be amazing to have in game! We need modders on this stat!,1.0,15,0.06666666666666667,positive
I love Palworld but hopefully there's an update option I can toggle for the original cartoony environment because I think it looks good,2.0,20,0.1,positive
This is the GOAT.,1.0,4,0.25,positive
"Am I the only one who prefers the art style here over what we got in the final game, I hope this is just for the alpha",0,24,0.0,neutral
Cooolll,0,1,0.0,neutral
Why did we not get this game?,0,6,0.0,neutral
Pokemon meets Ark meets PETA...i love it.,1.0,6,0.16666666666666666,positive
My god I like this art style so much more than what the game looks like now,1.0,16,0.0625,positive
THIS is what that one Pokémon colosseum trailer was warning us about!,0,12,0.0,neutral
"Do you think the elevator pitch for this went something like ""Okay, so, stick with me here: 'Pokemon...but with slave labor'.""",0,21,0.0,neutral
"Pocket Pair really went ""Nintendo didn't make Pokemon Gun so we will.""",0,12,0.0,neutral
It’s a shame a lot of the features shown here did not make it into the final product.,-1.0,17,-0.058823529411764705,negative
"""Ah this isn't so bad...""<span class="""" dir=""auto"" style=""font-weight: 500;"">Factory slave labor scene",0,8,0.0,neutral
"2 year later the game is here and has way less options then shown here, were are all those towns in the final game??",0,24,0.0,neutral
Cant wait to see that shiny ponyta reshiram pal that was near suzaku at the beginning when it comes out,1.0,19,0.05263157894736842,positive
"Ngl, this version looks way better",1.0,6,0.16666666666666666,positive
im buying this game as soon as i can,0,8,0.0,neutral
"Everybody else is talking about how hilarious this trailer is, and I agree, but what I'm most interested in is how boring those designs are. They're all such obvious off-brand pokemon without any of the design flair of actual pokemon.",0.0,39,0.0,neutral
This is literally just LibRight Pokemon.,0,6,0.0,neutral
Imagine only having 400k+ views on your game's trailer and get 19 million players on the 2nd week since release. Take notes Nintendo.,0,23,0.0,neutral
Absolute banger game lol,0,4,0.0,neutral
Pokemon Gun mixed with capitalism at its finest.,0,8,0.0,neutral
I want to play this game now.,1.0,6,0.16666666666666666,positive
"Remember back when we thought this must be a scam trailer for a game that will never see the light of day and run off with any money we put in it ? ... Yeah, I know who's laughing now, and damn do they deserve to !",-1.0,46,-0.021739130434782608,negative
PETA: *sweats nervously,0,3,0.0,neutral
"Now that the game's out, I can't say I expected it to be almost exactly like the trailer.It starts off as a cute (depending on your character) Pokémon game with a lot of base building, that quickly escalates into <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 500;"">using a fox as a flamethrower to kill thugs, or even capture the thugs and use them as slaves.",0,56,0.0,neutral
"One of my customers said ""its pokemon with guns""No, it's Arkfactorioofthewild.",0,11,0.0,neutral
who would have thought that this would be the game of the year ( i am straight out guessing its 23/02/24 right now ),0,22,0.0,neutral
"Olay but update to the most grossing game atm<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🎉"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f389.png"">",0,9,0.0,neutral
"""Like Pokemon with Guns""... and animal cruelty.  Using a crying sheep as a bullet proof shield, drowning an electric type for fishing... and slave labour in a gun factory. I don't know what to think.""Leafon get on my head and use your special attack UZI!!!""",1.0,44,0.022727272727272728,positive
"Me: That’s a bit of a mash up of genres there…Pal World: <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">pulls out sweatshop whip",0,16,0.0,neutral
You should finish your other Early Access NintendoIP + automation games before announcing more.,0,14,0.0,neutral
讚啦,0,1,0.0,neutral
I love this. It's like a cynical take on Pokemon.,1.0,9,0.1111111111111111,positive
epico,0,1,0.0,neutral
Fact: This trailer is made better if you mute it and play the intense part of Sins of The Father from MGS5 over it.,1.0,24,0.041666666666666664,positive
WHAT DID THE LAMBALL EVER DO TO YOU? :((((,0,9,0.0,neutral
"Dang this was lookin good then boom, guns, edgeynesswhat a waste",1.0,11,0.09090909090909091,positive
youtube algorithm never fails,0,4,0.0,neutral
"<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👇🏻"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f447_1f3fb.png"">",0,1,0.0,neutral
This went from 0 to 100 real quick,0,8,0.0,neutral
"My dude, I’m... I’m sorry, I genuinely cannot tell what kind of vibes this trailer (or the Steam game description) is supposed to give off. Here you’ve got Pokémon-esque designs for the monsters (yes I know not all mongames are Pokémon, I am involved in the general mongame community and these designs are very much Pokémon-esque), helping you build houses, make fires, farm land... that’s neat and all, but then GUNS??? FACTORIES??? USING THE MONSTERS AS MEAT SHIELDS AND FOOD AND FACTORY WORKERS??? Like, okay, I could understand more if the creature designs were more realistic-looking, but these are cutesy Pokémon-style designs and they are mixing with the worldbuilding in an utterly bizarre way to the point where I cannot determine what kind of vibes this is meant to give off. Is this a parody? Comedy? Or are we meant to take this edgy worldbuilding with cutesy monsters seriously? I cannot tell.What is going on??EDIT: like okay I finally figured it out—this is giving me the vibes of late-90s anti-Pokémon websites and not in a good way (if that even can be considered “good”).",3.0,172,0.01744186046511628,positive
"Damn the game is cool but so much lie in the trailer <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😆"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f606.png"">",0.0,13,0.0,neutral
i have 0 fucking idea what i just saw in this trailer but im hyped,1.0,13,0.07692307692307693,positive
To this day I still wished Palworld followed this route of graphics instead of the realistic one,0,16,0.0,neutral
"Finally... we have pokemon <span class="""" dir=""auto"" style=""font-weight: 500;"">G",1.0,5,0.2,positive
They lied to us... The game looks 10000x better and nothing like the trailer,1.0,14,0.07142857142857142,positive
This game will change everything,0,5,0.0,neutral
Such a shame we'll never get this game.  Whatever the devs turned it into it is not this.,-1.0,17,-0.058823529411764705,negative
This game is crazy.,0,4,0.0,neutral
"These players laughing in this comment section 2 years ago now enjoying this game <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f602.png"">",0,15,0.0,neutral
"ahahah oh my god, i need this",1.0,5,0.2,positive
Wish it was made on unity instead.,0,7,0.0,neutral
I don't know what's happening but I am on board with it,0,10,0.0,neutral
"bro this looks way better than the actual game, how did they mess up this bad",-1.0,16,-0.0625,negative
THIS TRAILER LOOKS LIKE A 3D SURREAL ANIMATION HALFWAY THROUGH,0,10,0.0,neutral
"Like if your here in 2024<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😄"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f604.png"">",0,6,0.0,neutral
I really want to play this game.,1.0,6,0.16666666666666666,positive
"This is the most bootleg thing I have seen in a while, even the character designs are straight up stolen.",-1.0,19,-0.05263157894736842,negative
Im sold,1.0,2,0.5,positive
How the hell was this better optimized than Scarlet and Violet?,1.0,11,0.09090909090909091,positive
j'aime beaucoup,0,2,0.0,neutral
Man what happened to half the stuff in the beginning? Where is it at?,0,14,0.0,neutral
well.... that took a turn,0,5,0.0,neutral
Im glad the game doesnt look like this. This looks like trash compared to what we got.,1.0,17,0.058823529411764705,positive
I’ll take your entire stock,0,5,0.0,neutral
This didnt age well,0,4,0.0,neutral
i need this,1.0,2,0.5,positive
Wow... Talk about a downgrade... Now the game looks like a fanmade generic Unreal Engine tech demo with lighting that doesn't fit the cartoony models. And apparently a lot of features in this 2 year old trailer aren't even there.,-2.0,40,-0.05,negative
And people tell me cyberpunk lied about content. This game is overhyped af. What we got is a bad ark clone without dinos.,-2.0,23,-0.08695652173913043,negative
i need this,1.0,2,0.5,positive
Sword/Shield and nowGun,0,3,0.0,neutral
Yeeaaaaaaaaaaaaaaaa!!,0,1,0.0,neutral
How times change !!,0,4,0.0,neutral
Wow now look at it being successful 2 years later,0,10,0.0,neutral
I want this game so bad,0.0,5,0.0,neutral
I want this.,1.0,2,0.5,positive
I WOULD TOTALLY PLAY THIS LMAO,0,5,0.0,neutral
"Yo, if we get a FarCry Pokémon Co-op where my Houndoom Burns BoB the Builder Penguins alive with a Sableye providing cover fire with a Mac10 I’m all for this<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f602.png"">",0,30,0.0,neutral
God I want this to be good.,2.0,6,0.3333333333333333,positive
Hmm supriswd how much has changed,0,6,0.0,neutral
This definitely looks better than the newest Pokémon games no cap,0.0,11,0.0,neutral
Woolo goes yeet :c,0,4,0.0,neutral
finalmente saiu a continuação de mundo aberto do aclamado pintópolis,0,10,0.0,neutral
"""Game: Pokemon Sword and Shield"" Thanks youtube, looks like they finally embraced GUN",1.0,13,0.07692307692307693,positive
"Wait... Did she just use a lightning-mon to fish via electrocution?? <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🤣"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f923.png"">",1.0,12,0.08333333333333333,positive
I have never received such whiplash as I received 50 seconds into the trailer.,0,12,0.0,neutral
Mano! Que porra é essa? adorei.,0,6,0.0,neutral
i love blue reshiram and yellow zebstrika &lt;3,1.0,7,0.14285714285714285,positive
Where’s all the villages and cool castles and stuff?,1.0,9,0.1111111111111111,positive
i support this!,0,2,0.0,neutral
Is ... is this the FabledPOKEMON GUN!,0,7,0.0,neutral
I'm going to buy this.Edit: 2022 :(,0,7,0.0,neutral
holy shit,0.0,2,0.0,neutral
IM CRYING THE GUN SWEAT SHOP NOOOOOOO,1.0,7,0.14285714285714285,positive
I must get this game,0,4,0.0,neutral
"Ah yes, Pokemon: War Crimes",1.0,5,0.2,positive
"""It's like Pokémon with guns""",0,5,0.0,neutral
I’m so buying this shit,-1.0,5,-0.2,negative
"See this, this is when the Call Of Duty devs wanna try something new.",0,14,0.0,neutral
Holy shit,0.0,2,0.0,neutral
Sympa le nouveau Pokémon,0,4,0.0,neutral
"Nice to see a video game adaptation of Mark C. Mackinnon's ""Cute And Fuzzy Cockfighting Seizure Monsters"" that he published in 2000",1.0,22,0.045454545454545456,positive
this is the funniest trailer i've ever seen,0,8,0.0,neutral
"I unironically want this game, it actually looks like a Pokémon killer",1.0,11,0.09090909090909091,positive
Casual dynamite fishing in the end sold me,1.0,8,0.125,positive
Isso foi de 0 a 100 muito rápido,0,7,0.0,neutral
"Fluffy shield <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Palworld - Announce Trailer - YouTube_files/emoji_u1f602.png"">",0,3,0.0,neutral
"This looks sooo fun, there had better be multiplayer",2.0,9,0.2222222222222222,positive
lmfao instead of making grizzbolt cover they gave him a minigun XD,0,12,0.0,neutral
I need that shit.,0.0,3,0.0,neutral
This game is a masterpiece,1.0,5,0.2,positive
Pokemon gun looking neat,1.0,4,0.25,positive
Dont worry they like it,0,4,0.0,neutral
This trailer is more hype than a pokemon game.,1.0,9,0.1111111111111111,positive
"I can't tell if this is terrible, or the most brilliant thing ever.  Either way, it got my attention!",-1.0,18,-0.05555555555555555,negative
"То чувство, когда трейлер действительно оказался правдивым, хоть чучуть другим",0,10,0.0,neutral
I’m playing this,0,3,0.0,neutral
Ahhhh can't wait for pokemon gun,-1.0,6,-0.16666666666666666,negative
Um what... I wasn't expecting that.,0,5,0.0,neutral
"Finally, Pokemon Gun",1.0,3,0.3333333333333333,positive
Mais alguém aqui pelo clipe do Cellbit?,0,6,0.0,neutral
"First, it is ridiculed; Second, it is violently opposed; Third, it is accepted as self-evident. - Arthur Schopenhauer",0,18,0.0,neutral
POKEMON GUN LESS GOOO THIS YEAR YEEEE BABY,0,8,0.0,neutral
Why did that woman chucking the discount wooloo sync up with the music so well,0,15,0.0,neutral
This shit is cursed and I love it.,0.0,7,0.0,neutral
"that went from ""kinda reminds me of zoo tycoon"" to ...not that! real quick",0,13,0.0,neutral
Finalmente Pokémon Disgiunti,0,3,0.0,neutral
Brigidooooo,0,1,0.0,neutral
"this essentially pokemon with guns, this is awesome, i hope it ends up being good",2.0,14,0.14285714285714285,positive
this just feels like some kid's elevator pitch that combines Pokemon with COD,0,13,0.0,neutral
I’m surprised that no one commented that (at least in a cutscene) we can do the Akira motorbike slide. On a pokemon.,-1.0,22,-0.045454545454545456,negative
&gt;white nessaoh my god,0,3,0.0,neutral
"Yup, this is pokemon gun.Also as an American I can confirm this is located in America.",0,15,0.0,neutral
"Honey, wake up! Genshin Impact and Pokemon had a kid together... i think?",0,12,0.0,neutral
You can't convince me this game wasn't auto generated by an AI,-1.0,12,-0.08333333333333333,negative
upcoming kino,0,2,0.0,neutral
3年前!!!?,0,1,0.0,neutral
Que bueno se ve el nuevo Pokémon x Rust,0,9,0.0,neutral
"""A pokemon clone ? Whateve..""GUN",-1.0,5,-0.2,negative
I  have a friend with this wolfdog that looks similar to those husky-looking things =D,0,14,0.0,neutral
the poor wooloo,0,3,0.0,neutral
THIS IS POKEMON GUN！！！,0,4,0.0,neutral
I can't wait to 360 no scope pokemon and then do a drive by with my flying types,-2.0,17,-0.11764705882352941,negative
"Welcome to Palworld here you can explore the area to encounter and tame Pals where you then can:     - Go for a scenic ride     - Camp out with you new best friends     - Build  a cozy home and set up a farm     - Slaughter your enemies, riddle them full of bullets and lick the tears off their charred corpses as you pillage the lands     - Go fishing",1.0,67,0.014925373134328358,positive
Finally. Pokemon Gun.,1.0,3,0.3333333333333333,positive
POKEMON GUN LETS GOOOOOOOOOOOOO,0,4,0.0,neutral
this game boutta be lit as fuck,0,7,0.0,neutral
Yay we have Pokémon war!,0,5,0.0,neutral
元々はレヴィドラとゴクエンオ配合するとアグニドラができる予定だったのか…,0,1,0.0,neutral
Who would have though......,0,3,0.0,neutral
"this game literally looks like everything i ever wanted from a 3d pokemon game. minus the guns obviously, but they’re still a nice touch",2.0,23,0.08695652173913043,positive
Pokémon Gun…. Finally I’ve found you…..,1.0,6,0.16666666666666666,positive
"""like pokemon with guns""",0,4,0.0,neutral
0 to 100 real quick XD,0,6,0.0,neutral
"PETA, is that you?",0,4,0.0,neutral
:D,0,1,0.0,neutral
This looks like a great clusterfuck,1.0,6,0.16666666666666666,positive
"FINALLY THE LONG AWAITED DLC TO POKEMON SWORD AND SHIELD, POKEMON GUN!!!!",1.0,12,0.08333333333333333,positive
Despite all the jokes I actually wanna play this game,0,9,0.0,neutral
Better have swords and magic too i want gunsword as well.,2.0,10,0.2,positive
So this is Pokémon gun that everyone is talking about,0,10,0.0,neutral
this is soo hilarious,1.0,4,0.25,positive
Any one fine the waggon the direhowls were pulling?,0,9,0.0,neutral
this is the funniest thing i've ever seen,0,8,0.0,neutral
This game has got to be the younger brother of Rimworld,0,11,0.0,neutral
I want one,1.0,2,0.5,positive
First 10 secs: Ok... I see where you're going...Rest of the vid: TAKE MY MONEY ALREADY,0,15,0.0,neutral
"This is from when it was still being made in Unity isn’t it? Also, the cow pal has changed so much.",0,21,0.0,neutral
"Although ""Pokemon: Gun"" is accurate, I feel like ""Pokemon Far Cry"" is a little more precise",0,15,0.0,neutral
Pocket Fair X Game Freak Presents:Pokemon Gun comes with Pal World Pass!,-1.0,12,-0.08333333333333333,negative
"finally, a pokemon game for me",1.0,6,0.16666666666666666,positive
the way i want to buy this game,1.0,7,0.14285714285714285,positive
&gt;uses a sheep as a bullet shield&gt;sheep starts crying Well I’m sold,2.0,12,0.16666666666666666,positive
Consume my life please.,0,4,0.0,neutral
im hyped for this who is with me,1.0,7,0.14285714285714285,positive
PETA go brrrrrrrrrrrrr,0,3,0.0,neutral
"it’s like Pokémon, but with guns",0,6,0.0,neutral
Pokemon: America Edition,0,3,0.0,neutral
Ayo this game is pretty peaceful bro wtfWTFFFFFFFFFF,0,8,0.0,neutral
Kid: Mom! I want the new pokemon! Mom: WE HAVE POKEMON AT HOME,1.0,12,0.08333333333333333,positive
